,CL,NG,SI,PL,SB,HG,RR,LH,PA,HO,CUA,GC,CT,FC,KC,RS,C,S,W,O,UX
18-25,,,,,0.09751446480170348,0.05177128111929313,0.02559640185917486,0.0677651087039713,0,,,,,,,,,,,,
19-1,,,,,0.09367857244555744,0.051581300275348685,0.0037239758094863894,0.0847309479387331,-0.07171095930306785,,,,,,,,,,,,
19-2,,,,,0.09403414890834284,0.05159626936905825,0.004445853071424305,0.08396360231078476,-0.07171065774341816,,,,,,,,,,,,
19-3,,,,,0.09423029433582063,0.05159716340335383,0.005345043940195747,0.08298419021365182,0,,,,,,,,,,,,
19-4,,,,,0.09439238486164757,0.051605913100334175,0.006354711404450175,0.08241661891448945,0,,,,,,,,,,,,
19-5,,,,,0.09454830221191159,0.05164153308418633,0.007109173446292945,0.08160130135383538,0,,,,,,,,,,,,
19-6,,,,,0.0947809559487748,0.05165102190427819,0.0078236447416315,0.08064654447159968,0,,,,,,,,,,,,
19-7,,,,,0.09495692049147286,0.0516351573317748,0.008900729017871301,0.07995651452409092,0,,,,,,,,,,,,
19-8,,,,,0.09490855319654826,0.05162067152789808,0.0100064704784895,0.07902866324716647,0,,,,,,,,,,,,
19-9,,,,,0.09489120349652769,0.0516096191755203,0.010860276318160311,0.0784139175224579,0,,,,,,,,,,,,
19-10,,,,,0.09499016975804363,0.05162543254011653,0.01183313808490756,0.07787452841054066,0,,,,,,,,,,,,
19-11,,,,,0.09509980969031911,0.051655091492811424,0.013252031330810989,0.07726753696961809,0,,,,,,,,,,,,
19-12,,,,,0.09518644174603431,0.05168028568298935,0.015047068495177328,0.07691159202380432,0,,,,,,,,,,,,
19-13,,,,,0.09528955455907553,0.051699001430820804,0.0177625033844367,0.07625716914261314,0,,,,,,,,,,,,
19-14,,,,,0.09531841773088998,0.0517221687869059,0.01950410530970975,0.07551662850424862,0,,,,,,,,,,,,
19-15,,,,,0.09549539908375683,0.051745488757173365,0.021114851702311106,0.0746803421281221,0,,,,,,,,,,,,
19-16,,,,,0.09570242649859595,0.05175705208929441,0.022718604098946722,0.07388905908599228,0,,,,,,,,,,,,
19-17,,,,,0.09600904408807101,0.05176677212204142,0.023749444157017966,0.0730389359608937,0,,,,,,,,,,,,
19-18,,,,,0.09624603919541466,0.05178238598533551,0.024487100935316662,0.07210090017146116,0,,,,,,,,,,,,
19-19,,,,,0.09646992766421952,0.051800511495426915,0.02519219192879396,0.07116514454162093,0,,,,,,,,,,,,
19-20,,,,,0.09663972961953515,0.0517967304087286,0.02539230539420373,0.07006781885288678,0,,,,,,,,,,,,
19-21,,,,,0.09689023539207606,0.0517910503179951,0.025568388790798594,0.06923453370527607,0,,,,,,,,,,,,
19-22,,,,,0.09710217104733142,0.0517956489168906,0.025583831932220434,0.06864232365722867,0,,,,,,,,,,,,
19-23,,,,,0.09722134759791617,0.05179774952374604,0.02550498534595098,0.06820376599282771,0,,,,,,,,,,,,
19-24,,,,,0.09745749305807837,0.051775140065316604,0.02549230569743379,0.06796234583739325,0,,,,,,,,,,,,
19-25,,,,,0.09772285953019759,0.0517771853860242,0.025586153098407366,0.06769838241872264,0,,,,,,,,,,,,
20-1,,,,,0.093823568787544,0.05158977166925281,0.004538767113415512,0.08468654397341949,-0.07171478535136735,,,,,,,,,,,,
20-2,,,,,0.09414000115798411,0.05159787550853145,0.00525929723851703,0.08393128649116299,0,,,,,,,,,,,,
20-3,,,,,0.0944174188514105,0.051601906536551945,0.006205936864346693,0.0828375476834023,0,,,,,,,,,,,,
20-4,,,,,0.09450108213864859,0.0516344849004535,0.007147802708752484,0.08218260354288315,0,,,,,,,,,,,,
20-5,,,,,0.09464139093974534,0.05165339387334419,0.007838991119931978,0.08128052920894945,0,,,,,,,,,,,,
20-6,,,,,0.09494009716340425,0.05163428679720571,0.008524946290297987,0.08046964352897247,0,,,,,,,,,,,,
20-7,,,,,0.09496810731729782,0.05162928852642797,0.00953687983135647,0.07970423556163529,0,,,,,,,,,,,,
20-8,,,,,0.0949220174125353,0.051614549143589795,0.010635950677651381,0.07876833301383462,0,,,,,,,,,,,,
20-9,,,,,0.09491316198807818,0.05162665701263582,0.011451956837985514,0.07825324312253702,0,,,,,,,,,,,,
20-10,,,,,0.0951382299342713,0.05165668906253115,0.012415607203976175,0.07775293945944434,0,,,,,,,,,,,,
20-11,,,,,0.09518330722339058,0.05167541343190398,0.013816316261725258,0.07716204709218843,0,,,,,,,,,,,,
20-12,,,,,0.0952600566567149,0.051704047374492336,0.015583258827241544,0.07666649287502153,0,,,,,,,,,,,,
20-13,,,,,0.09536606050768395,0.051716910416881576,0.018220554481342906,0.07611069523202192,0,,,,,,,,,,,,
20-14,,,,,0.09546437656136675,0.05173394344770544,0.0198739388380396,0.07512496475155761,0,,,,,,,,,,,,
20-15,,,,,0.09564243039804465,0.05174920617844595,0.02137223893830571,0.07433465416292569,0,,,,,,,,,,,,
20-16,,,,,0.09590576505019913,0.05175849122741696,0.022919448758480395,0.07357535670069414,0,,,,,,,,,,,,
20-17,,,,,0.09613726713601667,0.05176411748659943,0.023883749979035727,0.072816602471035,0,,,,,,,,,,,,
20-18,,,,,0.09630495703199117,0.05178182178150874,0.024630829597951643,0.07184880472030528,0,,,,,,,,,,,,
20-19,,,,,0.0965902630078868,0.05179462730338955,0.025304190364991985,0.07077265219234372,0,,,,,,,,,,,,
20-20,,,,,0.09685653966468263,0.051789322371703465,0.02544854005259368,0.06978957799645973,0,,,,,,,,,,,,
20-21,,,,,0.09706032925164743,0.05178599345184365,0.025510510926539512,0.06905333774373965,0,,,,,,,,,,,,
20-22,,,,,0.09726229890430059,0.05179063159564286,0.025479890780992793,0.06851067279577726,0,,,,,,,,,,,,
20-23,,,,,0.09739948555379237,0.051793313835761724,0.025441792074012187,0.06821409355696463,0,,,,,,,,,,,,
20-24,,,,,0.09765855552354889,0.05178056322094352,0.025487492474825662,0.06789545113230737,0,,,,,,,,,,,,
20-25,,,,,0.09784594718149868,0.05177721542671706,0.02564140798178156,0.06761842647367595,0,,,,,,,,,,,,
21-1,,,,,0.09393541398600186,0.05159174696881662,0.005306579417213295,0.0846371986449927,0,,,,,,,,,,,,
21-2,,,,,0.09432351898785071,0.05160247933911276,0.006076980657119581,0.08375900718335817,0,,,,,,,,,,,,
21-3,,,,,0.09452115544782456,0.051629435233740174,0.0069616010540494355,0.08260738540805769,0,,,,,,,,,,,,
21-4,,,,,0.09459310074384987,0.051646225573107704,0.007836361427196572,0.0818598839289081,0,,,,,,,,,,,,
21-5,,,,,0.09479994549530657,0.051637441909279165,0.0085016566864392,0.08109584580343498,0,,,,,,,,,,,,
21-6,,,,,0.09495285718403938,0.05162884216964451,0.009142107468838834,0.08021595072125103,0,,,,,,,,,,,,
21-7,,,,,0.09497950301644431,0.05162314890189513,0.010152574532480413,0.07943279024425755,0,,,,,,,,,,,,
21-8,,,,,0.09494267308048455,0.051630651645801794,0.011205149401420998,0.07861018393266818,0,,,,,,,,,,,,
21-9,,,,,0.09505844197665289,0.05165648102589807,0.012020442114181743,0.07813080259597266,0,,,,,,,,,,,,
21-10,,,,,0.09521731998676444,0.051676080864588386,0.01298620267012737,0.07763974612467743,0,,,,,,,,,,,,
21-11,,,,,0.09525477260941834,0.05169838325740001,0.014378938586405382,0.07692744762221049,0,,,,,,,,,,,,
21-12,,,,,0.09533544544131807,0.051720973468872,0.0161148358927106,0.07651821438140795,0,,,,,,,,,,,,
21-13,,,,,0.09550383423401457,0.051728481112002914,0.01862893025803361,0.07571332566761942,0,,,,,,,,,,,,
21-14,,,,,0.09560644776786276,0.0517381319868054,0.02017359850027954,0.07477988581062306,0,,,,,,,,,,,,
21-15,,,,,0.09583931391405004,0.051751033604200435,0.02162358494448095,0.07401936047534644,0,,,,,,,,,,,,
21-16,,,,,0.09603328056231593,0.051756424135746645,0.023084416122223766,0.07334291830907629,0,,,,,,,,,,,,
21-17,,,,,0.09619913399402974,0.05176449227678448,0.024048138550168224,0.07254591175111029,0,,,,,,,,,,,,
21-18,,,,,0.09642757790352294,0.05177713961090959,0.024763088582151753,0.07144153592951967,0,,,,,,,,,,,,
21-19,,,,,0.09679946105149943,0.05178769161363721,0.025361356152180426,0.07047307845410258,0,,,,,,,,,,,,
21-20,,,,,0.09702057072810163,0.051784600439983786,0.0253989043338572,0.0695932739221888,0,,,,,,,,,,,,
21-21,,,,,0.0972152716906873,0.051781691253717295,0.025414726531368104,0.06891162305111737,0,,,,,,,,,,,,
21-22,,,,,0.09743069568285574,0.05178677139319818,0.025420706471301745,0.06851244961403127,0,,,,,,,,,,,,
21-23,,,,,0.0975939219453918,0.05179762172379314,0.025439349860049854,0.06814542093357007,0,,,,,,,,,,,,
21-24,,,,,0.09777925201367946,0.051780442374728904,0.025544456112570606,0.06781721586799194,0,,,,,,,,,,,,
21-25,,,,,0.09796946322294232,0.051779618389570035,0.025719560911484956,0.06754355412681513,0,,,,,,,,,,,,
22-1,,,,,0.09412054416938848,0.05159655152551562,0.0060823221789834655,0.08445309357310281,0,,,,,,,,,,,,
22-2,,,,,0.0944278312509459,0.051628860090710084,0.006798383156733408,0.08350821890026111,0,,,,,,,,,,,,
22-3,,,,,0.09460960237070325,0.051640988184919835,0.007621219833209866,0.08229084340995921,0,,,,,,,,,,,,
22-4,,,,,0.09474737352134431,0.051631422439029406,0.008464607409174473,0.08167045694730576,0,,,,,,,,,,,,
22-5,,,,,0.09481961405139379,0.05163219937525301,0.009087516220483415,0.0808361928250407,0,,,,,,,,,,,,
22-6,,,,,0.09496570131632265,0.05162309757690623,0.009741690570362086,0.07994319774593522,0,,,,,,,,,,,,
22-7,,,,,0.09499788005248434,0.0516382373915327,0.010712195586869585,0.07926087031702886,0,,,,,,,,,,,,
22-8,,,,,0.09508110202250727,0.05165904852355746,0.011754063792466614,0.07848861545813368,0,,,,,,,,,,,,
22-9,,,,,0.09513836460350805,0.051675105341743216,0.012579066234369683,0.07801565231042278,0,,,,,,,,,,,,
22-10,,,,,0.09528527689223902,0.05169808139208933,0.01355534246355656,0.07740264948220216,0,,,,,,,,,,,,
22-11,,,,,0.09532801941165733,0.051714897810676404,0.014934924609500853,0.07678435480434995,0,,,,,,,,,,,,
22-12,,,,,0.09546927477131505,0.05173193631422845,0.016592333773536524,0.0761265661056399,0,,,,,,,,,,,,
22-13,,,,,0.09563849805893533,0.05173282140351643,0.01896695376450069,0.07536123352537633,0,,,,,,,,,,,,
22-14,,,,,0.09579642449185055,0.05174046192439284,0.020463973680119582,0.07446331525450442,0,,,,,,,,,,,,
22-15,,,,,0.09596458776749951,0.05174946752250235,0.02183635885866093,0.07378244910607511,0,,,,,,,,,,,,
22-16,,,,,0.09609761393366387,0.05175717920766806,0.023275823348889804,0.07306447151422107,0,,,,,,,,,,,,
22-17,,,,,0.09632140135323204,0.051760851040616535,0.024199583832407643,0.07212442359723227,0,,,,,,,,,,,,
22-18,,,,,0.09663440716646113,0.05177134631362494,0.024840849541537646,0.07112492595476569,0,,,,,,,,,,,,
22-19,,,,,0.09695907071672158,0.05178327922884656,0.025317711373982324,0.07025566437428422,0,,,,,,,,,,,,
22-20,,,,,0.09717069691579466,0.05178057258028613,0.025312372113980405,0.06943673028848399,0,,,,,,,,,,,,
22-21,,,,,0.09737852783642499,0.051778435916363656,0.02536091831705092,0.06890041959323731,0,,,,,,,,,,,,
22-22,,,,,0.09761551491859212,0.05179119309715124,0.025419072394071394,0.06844013651517925,0,,,,,,,,,,,,
22-23,,,,,0.0977124332426421,0.051796743095906754,0.02549559573027749,0.06806706673437503,0,,,,,,,,,,,,
22-24,,,,,0.09790065129485032,0.051782593673516814,0.02562308312513934,0.06774446345926015,0,,,,,,,,,,,,
22-25,,,,,0.09810885489318809,0.05177698718384842,0.025826440703462274,0.06745317409271055,0,,,,,,,,,,,,
23-1,,,,,0.09422998270617527,0.051622169225650306,0.006769565256670236,0.08419394384884778,0,,,,,,,,,,,,
23-2,,,,,0.09451756974474254,0.051640055811414586,0.00743110973050364,0.08317427996463952,0,,,,,,,,,,,,
23-3,,,,,0.09475760911752501,0.05162715353112932,0.008225705141520963,0.0821037350199481,0,,,,,,,,,,,,
23-4,,,,,0.09476965099052197,0.051626764544352124,0.009022391755640763,0.08140760826155363,0,,,,,,,,,,,,
23-5,,,,,0.09483878898080773,0.051626649691770804,0.009659322859513788,0.08055788401318906,0,,,,,,,,,,,,
23-6,,,,,0.09498500940969538,0.051637631397997374,0.010289245293048128,0.07976666248410996,0,,,,,,,,,,,,
23-7,,,,,0.09512911491897655,0.051665181149527256,0.011252851124813609,0.07912599446717115,0,,,,,,,,,,,,
23-8,,,,,0.09515760877943527,0.05167685148192448,0.012295381380264536,0.0783732853974812,0,,,,,,,,,,,,
23-9,,,,,0.09520758119847604,0.05169628892228502,0.013137683078671407,0.0777813149232373,0,,,,,,,,,,,,
23-10,,,,,0.09535517285527254,0.05171398874366429,0.014117705549937267,0.07725442885236654,0,,,,,,,,,,,,
23-11,,,,,0.0954572185245616,0.05172574303419835,0.015437144666255297,0.07640550172084798,0,,,,,,,,,,,,
23-12,,,,,0.09560034564604093,0.05173602803370621,0.01699677366343868,0.07577759158571636,0,,,,,,,,,,,,
23-13,,,,,0.09581955184112584,0.05173536051175974,0.019293080031652438,0.07503656005179987,0,,,,,,,,,,,,
23-14,,,,,0.09591870047992565,0.051739492195896325,0.020714315773571728,0.07422255321846932,0,,,,,,,,,,,,
23-15,,,,,0.09602966328025021,0.0517505426004203,0.022071054087670867,0.07350125447200569,0,,,,,,,,,,,,
23-16,,,,,0.09621935190774773,0.05175405769283379,0.02345237400571662,0.0726392129144938,0,,,,,,,,,,,,
23-17,,,,,0.09652393702826902,0.05175605763804824,0.024296936777170337,0.0717914450369913,0,,,,,,,,,,,,
23-18,,,,,0.09679421014312503,0.0517678648339763,0.024821167964143975,0.07089006135809336,0,,,,,,,,,,,,
23-19,,,,,0.09710578172414154,0.05177950895365817,0.025238308473110233,0.07007808253484973,0,,,,,,,,,,,,
23-20,,,,,0.0973291493868194,0.05177752636786568,0.02526513521483182,0.06940896047809796,0,,,,,,,,,,,,
23-21,,,,,0.09755789940026362,0.051783030145511666,0.02536165382952707,0.06881952972812938,0,,,,,,,,,,,,
23-22,,,,,0.09772858641845708,0.051790643232471234,0.025473417413724823,0.0683598398476846,0,,,,,,,,,,,,
23-23,,,,,0.09783186083224601,0.05179809512594036,0.02557258704221806,0.06799445170914756,0,,,,,,,,,,,,
23-24,,,,,0.09803743521136157,0.05177994184506528,0.025729120505534678,0.0676572667011068,0,,,,,,,,,,,,
23-25,,,,,0.0981867697742787,0.05177481289755324,0.025941796884281096,0.0673148579490272,0,,,,,,,,,,,,
24-1,,,,,0.0943250351261024,0.05163330014341916,0.0073745722994239165,0.08385418104996073,0,,,,,,,,,,,,
24-2,,,,,0.09466379026092406,0.05162693980345551,0.008013247699766609,0.08296955057192998,0,,,,,,,,,,,,
24-3,,,,,0.09477991094915175,0.05162296401282604,0.008764869549813476,0.08184428039802172,0,,,,,,,,,,,,
24-4,,,,,0.09479125813900749,0.051621760968293955,0.009569079943145258,0.08112620066119253,0,,,,,,,,,,,,
24-5,,,,,0.09486359814130912,0.051640528614456,0.010183684918511543,0.08037314376012054,0,,,,,,,,,,,,
24-6,,,,,0.09511225011471035,0.051663578132361276,0.010819306610941022,0.07962684509091424,0,,,,,,,,,,,,
24-7,,,,,0.09520160053112761,0.0516820860939721,0.011787169283399667,0.07899775559302663,0,,,,,,,,,,,,
24-8,,,,,0.0952241494245779,0.051697173472817604,0.01283836691510332,0.07814294282214834,0,,,,,,,,,,,,
24-9,,,,,0.09527849338265056,0.05171169925967809,0.013690769236662587,0.07763267473767817,0,,,,,,,,,,,,
24-10,,,,,0.09547887186875519,0.051724511882575014,0.014628111681269878,0.07687629683852931,0,,,,,,,,,,,,
24-11,,,,,0.09558405409636314,0.051730007564633425,0.015867502481314178,0.07606612982516989,0,,,,,,,,,,,,
24-12,,,,,0.09577604637409252,0.05173840503483044,0.01738481477369256,0.07545402787847742,0,,,,,,,,,,,,
24-13,,,,,0.09593656764246546,0.051734711374734586,0.019578099182659594,0.07478622066403295,0,,,,,,,,,,,,
24-14,,,,,0.09598353299150335,0.05174099063548436,0.02098322474007394,0.07393900812426153,0,,,,,,,,,,,,
24-15,,,,,0.09614957840663356,0.05174787397720983,0.022287703951033567,0.07307664559116119,0,,,,,,,,,,,,
24-16,,,,,0.09641777537282846,0.051749788710702856,0.023574686926477108,0.07229930153817139,0,,,,,,,,,,,,
24-17,,,,,0.09668186893409315,0.051753393174354845,0.024300080381321056,0.07153990680171013,0,,,,,,,,,,,,
24-18,,,,,0.09694169274974686,0.05176492423370268,0.024765202638858556,0.07069472619277678,0,,,,,,,,,,,,
24-19,,,,,0.09726067930313681,0.05177665859101902,0.025195902927223516,0.07002900849381034,0,,,,,,,,,,,,
24-20,,,,,0.0975034111448834,0.05178197044667236,0.02526950190753698,0.06931533395867734,0,,,,,,,,,,,,
24-21,,,,,0.09766909531561953,0.05178284468236656,0.025415814024413313,0.06873281816854462,0,,,,,,,,,,,,
24-22,,,,,0.09784301199859592,0.05179219064704856,0.025547753744778186,0.06828556778530318,0,,,,,,,,,,,,
24-23,,,,,0.09796618714934335,0.05179490487050152,0.025675959676462905,0.06790835533943722,0,,,,,,,,,,,,
24-24,,,,,0.09811560420561112,0.05177772955391462,0.025843346944920458,0.06752407299888118,0,,,,,,,,,,,,
24-25,,,,,0.09815346741049931,0.05177271615006124,0.026084449762994833,0.06716611533976226,0,,,,,,,,,,,,
25-1,,,,,0.09447331982371145,0.05162109546861139,0.0079331323456476,0.08364200045663134,,,,,,,,,,,,,
25-2,,,,,0.09469006268381917,0.05162302704475952,0.008534622921995002,0.08269432704555045,,,,,,,,,,,,,
25-3,,,,,0.09480159704449768,0.05161840239097528,0.00929497048537342,0.08156608441373682,,,,,,,,,,,,,
25-4,,,,,0.09481802363394803,0.051635373211465954,0.01007232237709203,0.08093584396044522,,,,,,,,,,,,,
25-5,,,,,0.09499117192197733,0.05166542368108399,0.010693027803066283,0.08022520566761891,,,,,,,,,,,,,
25-6,,,,,0.09518352450896565,0.05167996257830039,0.011344335616752434,0.07949310664673319,,,,,,,,,,,,,
25-7,,,,,0.09526478178060283,0.05170147997122239,0.012324034450791681,0.07875849066243393,,,,,,,,,,,,,
25-8,,,,,0.09529246443246799,0.051712019800264,0.013377375430902637,0.07799510308486039,,,,,,,,,,,,,
25-9,,,,,0.09540071504484414,0.051721979409697416,0.014194755734243211,0.07725984665581358,,,,,,,,,,,,,
25-10,,,,,0.09560066895555898,0.05172873750740981,0.015069070071083854,0.07653621296144314,,,,,,,,,,,,,
25-11,,,,,0.09575396416540359,0.05173260441451136,0.016280373477438857,0.07574968143086702,,,,,,,,,,,,,
25-12,,,,,0.09589084601762908,0.0517377262697572,0.017728843227376806,0.07520231094945122,,,,,,,,,,,,,
25-13,,,,,0.09599879320084002,0.051736393895065694,0.01987885986371425,0.07449479569651048,,,,,,,,,,,,,
25-14,,,,,0.09610090849385629,0.05173885915526119,0.021231924795839907,0.07351509973026493,,,,,,,,,,,,,
25-15,,,,,0.09634304784791027,0.05174406737459256,0.022448583533749476,0.0727340567878808,,,,,,,,,,,,,
25-16,,,,,0.0965738202576009,0.05174751895188773,0.0236057001563074,0.0720394191645867,,,,,,,,,,,,,
25-17,,,,,0.09682814868362812,0.051751184692835524,0.024266555833397367,0.07132747196893367,,,,,,,,,,,,,
25-18,,,,,0.09709688921099317,0.051762796458952175,0.024742944412560895,0.07062714848134731,,,,,,,,,,,,,
25-19,,,,,0.09743098014841055,0.051780969032711864,0.025202535386649,0.06991784352549947,,,,,,,,,,,,,
25-20,,,,,0.09761274613391811,0.05178183919640372,0.025324786396538727,0.0692181577083016,,,,,,,,,,,,,
25-21,,,,,0.0977817774309734,0.05178463534201785,0.02548916247828403,0.06865293134370201,,,,,,,,,,,,,
25-22,,,,,0.09797216973825672,0.051789358403762926,0.02564759184078072,0.06819885060498244,,,,,,,,,,,,,
25-23,,,,,0.098044555789972,0.05179217719434364,0.025787400290229388,0.06777811760730199,,,,,,,,,,,,,
25-24,,,,,0.09808726024614282,0.05177559505209368,0.02598386280414947,0.06738046556172095,,,,,,,,,,,,,
25-25,,,,,0.0981835650614121,0.051770703234543275,0.02618905295106102,0.06702316161783356,,,,,,,,,,,,,
